from	to	value	id
CDC20	DLGAP5	0.901281080955398	GSE62232_hep_carci
CDC6	DLGAP5	0.8105917763714328	GSE62232_hep_carci
CDK1	DLGAP5	0.9234809361420799	GSE62232_hep_carci
CDKN3	DLGAP5	0.9209171231107799	GSE62232_hep_carci
CENPK	DLGAP5	0.8437765799273992	GSE62232_hep_carci
CENPL	DLGAP5	0.8449275009210393	GSE62232_hep_carci
CEP55	DLGAP5	0.8481093781839522	GSE62232_hep_carci
DEPDC1	DLGAP5	0.83721023801157	GSE62232_hep_carci
DEPDC1B	DLGAP5	0.8429714364901733	GSE62232_hep_carci
APLNR	DOK5	0.8085022371666739	GSE62232_hep_carci
AEBP1	DPT	0.854936619007315	GSE62232_hep_carci
C7	DPT	0.8762908717370314	GSE62232_hep_carci
CCDC80	DPT	0.8576389086164791	GSE62232_hep_carci
DCN	DPT	0.8664088307661538	GSE62232_hep_carci
ANLN	DTL	0.8748779042004902	GSE62232_hep_carci
ASPM	DTL	0.8336636234938116	GSE62232_hep_carci
BUB1B	DTL	0.8819566844876284	GSE62232_hep_carci
CCNA2	DTL	0.8325231344385361	GSE62232_hep_carci
CCNB1	DTL	0.823765216016622	GSE62232_hep_carci
CDC20	DTL	0.8125607291276891	GSE62232_hep_carci
CDC6	DTL	0.8585431994382655	GSE62232_hep_carci
CDK1	DTL	0.8899829492770334	GSE62232_hep_carci
CDKN3	DTL	0.8189794374894016	GSE62232_hep_carci
CENPK	DTL	0.8456633731872325	GSE62232_hep_carci
CENPL	DTL	0.8734684664263572	GSE62232_hep_carci
CEP55	DTL	0.81264655409462	GSE62232_hep_carci
DEPDC1B	DTL	0.8062968114818184	GSE62232_hep_carci
DLGAP5	DTL	0.8381730278040317	GSE62232_hep_carci
AP000525.9	DUXAP10	0.8068714846002498	GSE62232_hep_carci
ANLN	E2F8	0.9054508149500656	GSE62232_hep_carci
BUB1B	E2F8	0.8807770797491127	GSE62232_hep_carci
CCNA2	E2F8	0.8814075981013824	GSE62232_hep_carci
CCNB1	E2F8	0.806062413897866	GSE62232_hep_carci
CDC20	E2F8	0.8358191248662539	GSE62232_hep_carci
CDC6	E2F8	0.8424002160863403	GSE62232_hep_carci
CDK1	E2F8	0.8762975477220449	GSE62232_hep_carci
CDKN3	E2F8	0.8372208348418577	GSE62232_hep_carci
CENPK	E2F8	0.8102128315039738	GSE62232_hep_carci
DLGAP5	E2F8	0.8592711856591018	GSE62232_hep_carci
DTL	E2F8	0.8478645663373255	GSE62232_hep_carci
ASPN	EDNRA	0.8484513149425807	GSE62232_hep_carci
BGN	EDNRA	0.8004787741702455	GSE62232_hep_carci
CCDC102B	EDNRA	0.8355686284422384	GSE62232_hep_carci
COL1A2	EDNRA	0.8338800467615219	GSE62232_hep_carci
COL3A1	EDNRA	0.8562830639424186	GSE62232_hep_carci
COL4A1	EDNRA	0.8519921634743033	GSE62232_hep_carci
COL4A2	EDNRA	0.8476560956328395	GSE62232_hep_carci
COL5A1	EDNRA	0.8337897120148248	GSE62232_hep_carci
COL6A2	EDNRA	0.8457816496388733	GSE62232_hep_carci
COL6A3	EDNRA	0.904426628442271	GSE62232_hep_carci
AEBP1	EFEMP1	0.9191299834374047	GSE62232_hep_carci
ASPN	EFEMP1	0.8392145349428065	GSE62232_hep_carci
BGN	EFEMP1	0.8322314376342986	GSE62232_hep_carci
C7	EFEMP1	0.8301028160473014	GSE62232_hep_carci
CCDC80	EFEMP1	0.8940700215254547	GSE62232_hep_carci
COL1A1	EFEMP1	0.814254823041563	GSE62232_hep_carci
COL1A2	EFEMP1	0.8314861759740471	GSE62232_hep_carci
COL3A1	EFEMP1	0.8373579345093628	GSE62232_hep_carci
COL5A1	EFEMP1	0.857084784819356	GSE62232_hep_carci
COL6A2	EFEMP1	0.8506823096471945	GSE62232_hep_carci
DCN	EFEMP1	0.884636882561991	GSE62232_hep_carci
DPT	EFEMP1	0.8019693532765556	GSE62232_hep_carci
CALCRL	EFNB2	0.8125564588979223	GSE62232_hep_carci
CYYR1	EFNB2	0.8434507678410118	GSE62232_hep_carci
ELOVL2	ELOVL2-AS1	0.8111360302014772	GSE62232_hep_carci
CALCRL	EMCN	0.9015808491418247	GSE62232_hep_carci
CYYR1	EMCN	0.8895212285456189	GSE62232_hep_carci
AEBP1	EMILIN1	0.8854194597633801	GSE62232_hep_carci
APLNR	EMILIN1	0.8001017562906182	GSE62232_hep_carci
ASPN	EMILIN1	0.8750545034510048	GSE62232_hep_carci
BGN	EMILIN1	0.8508887205075966	GSE62232_hep_carci
C7	EMILIN1	0.8355517014049937	GSE62232_hep_carci
CCDC80	EMILIN1	0.8200769480702141	GSE62232_hep_carci
COL1A1	EMILIN1	0.8199660055974312	GSE62232_hep_carci
COL1A2	EMILIN1	0.8317837475762521	GSE62232_hep_carci
COL3A1	EMILIN1	0.8964197914202626	GSE62232_hep_carci
COL5A1	EMILIN1	0.8755410273888465	GSE62232_hep_carci
